Command line: train.py --algorithm qrd3qn --world 5 --stage 1 --episodes 20000 --seed 5413 --gamma 0.93 --lr 0.00025 --model_path checkpoints/qrd3qn_w51_final_93_25.pt
================================================================================
Training started at 20260114-162858
Algorithm: QRD3QN
Environment: SuperMarioBros-5-1-v0
Random Seed: 5413
Resuming from checkpoint: checkpoints/qrd3qn_w51_final_93_25.pt
Total episodes: 20000
Batch size: 64, Learning rate: 0.00025
Memory size: 200000, Target update freq: 500
Quantiles: 51, Kappa: 1.0
Config: Gamma 0.93->0.93, Epsilon 1.0->0.015
================================================================================
Ep    1 |OrigR: 123.0 ShpR: 368.3 |X:  184.0( 184.0) AvgX100: 184.0 |AvgR: 368.3( 368.3)  0 |Ls: 0.0000 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (0/100) 0
Ep 19313 |OrigR: 744.0 ShpR:1664.9 |X:  824.0(3177.0) AvgX100:1396.8 |AvgR:2871.0(3120.3)6726 |Ls: 0.1116 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (7/100) 300
Ep 19314 |OrigR: 634.0 ShpR:1439.4 |X:  703.0(3177.0) AvgX100:1401.8 |AvgR:2881.2(3120.3)6727 |Ls: 0.1132 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (7/100) 300
Ep 19315 |OrigR:1114.0 ShpR:2439.4 |X: 1191.0(3177.0) AvgX100:1401.8 |AvgR:2881.2(3120.3)6728 |Ls: 0.1118 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (7/100) 300
Ep 19316 |OrigR: 652.0 ShpR:1478.7 |X:  722.0(3177.0) AvgX100:1397.1 |AvgR:2871.6(3120.3)6729 |Ls: 0.1043 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (7/100) 300
Ep 19317 |OrigR:2395.0 ShpR:5121.5 |X: 2498.0(3177.0) AvgX100:1404.6 |AvgR:2887.0(3120.3)6730 |Ls: 0.1107 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (7/100) 300
Ep 19318 |OrigR: 140.0 ShpR: 407.5 |X:  201.0(3177.0) AvgX100:1398.5 |AvgR:2874.7(3120.3)6731 |Ls: 0.1103 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (7/100) 300
Ep 19319 |OrigR:1271.0 ShpR:2772.1 |X: 1351.0(3177.0) AvgX100:1393.0 |AvgR:2863.3(3120.3)6732 |Ls: 0.1135 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (7/100) 300
Ep 19320 |OrigR:1529.0 ShpR:3311.4 |X: 1617.0(3177.0) AvgX100:1401.0 |AvgR:2880.4(3120.3)6733 |Ls: 0.1118 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (7/100) 300
Ep 19321 |OrigR: 142.0 ShpR: 411.2 |X:  203.0(3177.0) AvgX100:1395.0 |AvgR:2868.0(3120.3)6734 |Ls: 0.1315 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (7/100) 300
Ep 19322 |OrigR: 142.0 ShpR: 411.2 |X:  203.0(3177.0) AvgX100:1388.9 |AvgR:2855.5(3120.3)6735 |Ls: 0.0942 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (7/100) 300
Ep 19323 |OrigR: 142.0 ShpR: 411.2 |X:  203.0(3177.0) AvgX100:1359.2 |AvgR:2792.5(3120.3)6736 |Ls: 0.0944 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (6/100) 300
Ep 19324 |OrigR: 142.0 ShpR: 411.2 |X:  203.0(3177.0) AvgX100:1353.2 |AvgR:2780.1(3120.3)6737 |Ls: 0.0898 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (6/100) 300
Ep 19325 |OrigR: 743.0 ShpR:1666.8 |X:  814.0(3177.0) AvgX100:1349.4 |AvgR:2772.5(3120.3)6738 |Ls: 0.0994 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (6/100) 300
Ep 19326 |OrigR: 210.0 ShpR: 553.0 |X:  272.0(3177.0) AvgX100:1344.0 |AvgR:2761.6(3120.3)6739 |Ls: 0.1058 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (6/100) 300
Ep 19327 |OrigR: 738.0 ShpR:1653.3 |X:  808.0(3177.0) AvgX100:1332.2 |AvgR:2737.2(3120.3)6740 |Ls: 0.1292 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (6/100) 300
Ep 19328 |OrigR: 652.0 ShpR:1478.7 |X:  722.0(3177.0) AvgX100:1332.3 |AvgR:2737.6(3120.3)6741 |Ls: 0.0988 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (6/100) 300
Ep 19329 |OrigR: 975.0 ShpR:2153.5 |X: 1053.0(3177.0) AvgX100:1334.7 |AvgR:2742.5(3120.3)6742 |Ls: 0.1082 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (6/100) 300
Ep 19330 |OrigR: 737.0 ShpR:1650.7 |X:  808.0(3177.0) AvgX100:1330.9 |AvgR:2734.6(3120.3)6743 |Ls: 0.0917 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (6/100) 300
Ep 19331 |OrigR: 738.0 ShpR:1654.3 |X:  808.0(3177.0) AvgX100:1320.5 |AvgR:2713.3(3120.3)6744 |Ls: 0.0940 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (6/100) 300
Ep 19332 |OrigR:3069.0 ShpR:6688.4 |X: 3177.0(3177.0) AvgX100:1346.0 |AvgR:2767.3(3120.3)6745 |Ls: 0.1107 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: Y (7/100) 301
Ep 19333 |OrigR: 142.0 ShpR: 411.2 |X:  203.0(3177.0) AvgX100:1323.2 |AvgR:2720.5(3120.3)6746 |Ls: 0.1296 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (7/100) 301
Ep 19334 |OrigR: 142.0 ShpR: 411.2 |X:  203.0(3177.0) AvgX100:1317.1 |AvgR:2708.1(3120.3)6747 |Ls: 0.1199 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (7/100) 301
Ep 19335 |OrigR: 140.0 ShpR: 407.0 |X:  201.0(3177.0) AvgX100:1311.0 |AvgR:2695.5(3120.3)6748 |Ls: 0.1438 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (7/100) 301
Ep 19336 |OrigR: 142.0 ShpR: 411.2 |X:  203.0(3177.0) AvgX100:1281.2 |AvgR:2633.1(3120.3)6749 |Ls: 0.1113 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (6/100) 301
Ep 19337 |OrigR: 142.0 ShpR: 411.2 |X:  203.0(3177.0) AvgX100:1281.3 |AvgR:2633.1(3120.3)6750 |Ls: 0.1171 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (6/100) 301
Ep 19338 |OrigR: 741.0 ShpR:1662.6 |X:  812.0(3177.0) AvgX100:1281.2 |AvgR:2633.1(3120.3)6751 |Ls: 0.1095 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (6/100) 301
Ep 19339 |OrigR: 140.0 ShpR: 407.5 |X:  201.0(3177.0) AvgX100:1278.7 |AvgR:2627.9(3120.3)6752 |Ls: 0.0936 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (6/100) 301
Ep 19340 |OrigR: 140.0 ShpR: 407.5 |X:  201.0(3177.0) AvgX100:1272.7 |AvgR:2615.5(3120.3)6753 |Ls: 0.0830 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (6/100) 301
Ep 19341 |OrigR: 140.0 ShpR: 407.5 |X:  201.0(3177.0) AvgX100:1272.7 |AvgR:2615.5(3120.3)6754 |Ls: 0.1112 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (6/100) 301
Ep 19342 |OrigR: 142.0 ShpR: 411.2 |X:  203.0(3177.0) AvgX100:1272.7 |AvgR:2615.5(3120.3)6755 |Ls: 0.1372 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (6/100) 301
Ep 19343 |OrigR: 142.0 ShpR: 411.2 |X:  203.0(3177.0) AvgX100:1267.6 |AvgR:2605.1(3120.3)6756 |Ls: 0.1141 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (6/100) 301
Ep 19344 |OrigR: 140.0 ShpR: 407.5 |X:  201.0(3177.0) AvgX100:1244.7 |AvgR:2558.1(3120.3)6757 |Ls: 0.1216 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (6/100) 301
Ep 19345 |OrigR:1658.0 ShpR:3580.3 |X: 1747.0(3177.0) AvgX100:1254.1 |AvgR:2577.3(3120.3)6758 |Ls: 0.1093 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (6/100) 301
Ep 19346 |OrigR:1110.0 ShpR:2435.0 |X: 1187.0(3177.0) AvgX100:1254.0 |AvgR:2577.2(3120.3)6759 |Ls: 0.1061 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (6/100) 301
Ep 19347 |OrigR: 875.0 ShpR:1942.5 |X:  948.0(3177.0) AvgX100:1256.3 |AvgR:2581.9(3120.3)6760 |Ls: 0.1181 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (6/100) 301
Ep 19348 |OrigR:2753.0 ShpR:5864.8 |X: 2864.0(3177.0) AvgX100:1276.8 |AvgR:2623.8(3120.3)6761 |Ls: 0.1145 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (6/100) 301
Ep 19349 |OrigR: 739.0 ShpR:1655.4 |X:  809.0(3177.0) AvgX100:1276.7 |AvgR:2623.6(3120.3)6762 |Ls: 0.0945 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (6/100) 301
Ep 19350 |OrigR: 739.0 ShpR:1656.4 |X:  809.0(3177.0) AvgX100:1276.7 |AvgR:2623.7(3120.3)6763 |Ls: 0.1035 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (6/100) 301
Ep 19351 |OrigR:3040.0 ShpR:6628.0 |X: 3177.0(3177.0) AvgX100:1287.2 |AvgR:2646.2(3120.3)6764 |Ls: 0.1154 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: Y (7/100) 302
Ep 19352 |OrigR: 387.0 ShpR: 921.2 |X:  451.0(3177.0) AvgX100:1272.7 |AvgR:2616.4(3120.3)6765 |Ls: 0.1225 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (7/100) 302
Ep 19353 |OrigR: 738.0 ShpR:1654.3 |X:  808.0(3177.0) AvgX100:1249.0 |AvgR:2566.8(3120.3)6766 |Ls: 0.1126 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (6/100) 302
Ep 19354 |OrigR: 738.0 ShpR:1653.8 |X:  808.0(3177.0) AvgX100:1249.0 |AvgR:2566.9(3120.3)6767 |Ls: 0.1155 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (6/100) 302
Ep 19355 |OrigR:1819.0 ShpR:3919.4 |X: 1909.0(3177.0) AvgX100:1258.0 |AvgR:2585.7(3120.3)6768 |Ls: 0.1058 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (6/100) 302
Ep 19356 |OrigR:1110.0 ShpR:2437.0 |X: 1188.0(3177.0) AvgX100:1253.7 |AvgR:2577.0(3120.3)6769 |Ls: 0.1038 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (6/100) 302
Ep 19357 |OrigR: 747.0 ShpR:1676.2 |X:  818.0(3177.0) AvgX100:1251.7 |AvgR:2573.1(3120.3)6770 |Ls: 0.1141 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (6/100) 302
Ep 19358 |OrigR: 636.0 ShpR:1440.6 |X:  705.0(3177.0) AvgX100:1250.7 |AvgR:2571.0(3120.3)6771 |Ls: 0.1097 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (6/100) 302
Ep 19359 |OrigR:1102.0 ShpR:2415.7 |X: 1185.0(3177.0) AvgX100:1254.5 |AvgR:2578.6(3120.3)6772 |Ls: 0.1198 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (6/100) 302
Ep 19360 |OrigR: 735.0 ShpR:1650.0 |X:  806.0(3177.0) AvgX100:1242.6 |AvgR:2554.2(3120.3)6773 |Ls: 0.1023 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (6/100) 302
Ep 19361 |OrigR:1110.0 ShpR:2433.0 |X: 1188.0(3177.0) AvgX100:1236.0 |AvgR:2540.5(3120.3)6774 |Ls: 0.1114 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (6/100) 302
Ep 19362 |OrigR:1820.0 ShpR:3920.5 |X: 1910.0(3177.0) AvgX100:1250.6 |AvgR:2570.6(3120.3)6775 |Ls: 0.1127 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (6/100) 302
Ep 19363 |OrigR:1105.0 ShpR:2424.0 |X: 1182.0(3177.0) AvgX100:1257.9 |AvgR:2585.6(3120.3)6776 |Ls: 0.1174 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (6/100) 302
Ep 19364 |OrigR: 743.0 ShpR:1666.8 |X:  814.0(3177.0) AvgX100:1258.9 |AvgR:2587.7(3120.3)6777 |Ls: 0.1098 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (6/100) 302
Ep 19365 |OrigR: 740.0 ShpR:1655.0 |X:  818.0(3177.0) AvgX100:1259.9 |AvgR:2589.5(3120.3)6778 |Ls: 0.1091 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (6/100) 302
Ep 19366 |OrigR: 738.0 ShpR:1654.3 |X:  808.0(3177.0) AvgX100:1243.1 |AvgR:2555.1(3120.3)6779 |Ls: 0.1003 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (6/100) 302
Ep 19367 |OrigR:1761.0 ShpR:3793.1 |X: 1849.0(3177.0) AvgX100:1254.4 |AvgR:2578.2(3120.3)6780 |Ls: 0.1066 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (6/100) 302
Ep 19368 |OrigR: 735.0 ShpR:1650.0 |X:  806.0(3177.0) AvgX100:1254.3 |AvgR:2578.2(3120.3)6781 |Ls: 0.1063 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (6/100) 302
Ep 19369 |OrigR: 652.0 ShpR:1478.7 |X:  722.0(3177.0) AvgX100:1249.7 |AvgR:2568.6(3120.3)6782 |Ls: 0.1026 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (6/100) 302
Ep 19370 |OrigR: 862.0 ShpR:1916.7 |X:  935.0(3177.0) AvgX100:1231.0 |AvgR:2530.2(3120.3)6783 |Ls: 0.1090 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (6/100) 302
Ep 19371 |OrigR: 740.0 ShpR:1657.5 |X:  810.0(3177.0) AvgX100:1229.6 |AvgR:2527.3(3120.3)6784 |Ls: 0.1032 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (6/100) 302
Ep 19372 |OrigR: 743.0 ShpR:1666.8 |X:  814.0(3177.0) AvgX100:1230.5 |AvgR:2529.2(3120.3)6785 |Ls: 0.1056 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (6/100) 302
Ep 19373 |OrigR: 955.0 ShpR:2112.0 |X: 1030.0(3177.0) AvgX100:1228.9 |AvgR:2525.9(3120.3)6786 |Ls: 0.1131 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (6/100) 302
Ep 19374 |OrigR:2517.0 ShpR:5377.7 |X: 2618.0(3177.0) AvgX100:1230.2 |AvgR:2528.6(3120.3)6787 |Ls: 0.1053 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (6/100) 302
Ep 19375 |OrigR:3059.0 ShpR:6679.4 |X: 3177.0(3177.0) AvgX100:1230.2 |AvgR:2528.7(3120.3)6788 |Ls: 0.1114 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: Y (6/100) 303
Ep 19376 |OrigR: 738.0 ShpR:1654.3 |X:  808.0(3177.0) AvgX100:1230.2 |AvgR:2528.7(3120.3)6789 |Ls: 0.0979 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (6/100) 303
Ep 19377 |OrigR: 922.0 ShpR:2042.2 |X:  999.0(3177.0) AvgX100:1214.1 |AvgR:2495.6(3120.3)6790 |Ls: 0.1043 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (6/100) 303
Ep 19378 |OrigR:1819.0 ShpR:3918.9 |X: 1909.0(3177.0) AvgX100:1204.5 |AvgR:2476.3(3120.3)6791 |Ls: 0.1074 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (6/100) 303
Ep 19379 |OrigR:2512.0 ShpR:5363.2 |X: 2613.0(3177.0) AvgX100:1223.5 |AvgR:2515.2(3120.3)6792 |Ls: 0.1058 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (6/100) 303
Ep 19380 |OrigR:2522.0 ShpR:5383.7 |X: 2624.0(3177.0) AvgX100:1225.0 |AvgR:2518.3(3120.3)6793 |Ls: 0.1112 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (6/100) 303
Ep 19381 |OrigR:3043.0 ShpR:6621.3 |X: 3177.0(3177.0) AvgX100:1225.0 |AvgR:2517.5(3120.3)6794 |Ls: 0.1099 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: Y (6/100) 304
Ep 19382 |OrigR:2715.0 ShpR:5789.0 |X: 2825.0(3177.0) AvgX100:1234.1 |AvgR:2536.2(3120.3)6795 |Ls: 0.1139 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (6/100) 304
Ep 19383 |OrigR: 209.0 ShpR: 550.4 |X:  271.0(3177.0) AvgX100:1228.7 |AvgR:2525.2(3120.3)6796 |Ls: 0.1346 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (6/100) 304
Ep 19384 |OrigR: 209.0 ShpR: 550.4 |X:  271.0(3177.0) AvgX100:1205.3 |AvgR:2477.1(3120.3)6797 |Ls: 0.1196 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (6/100) 304
Ep 19385 |OrigR: 209.0 ShpR: 550.4 |X:  271.0(3177.0) AvgX100:1200.0 |AvgR:2466.1(3120.3)6798 |Ls: 0.1065 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (6/100) 304
Ep 19386 |OrigR:1856.0 ShpR:3995.6 |X: 1946.0(3177.0) AvgX100:1207.5 |AvgR:2481.6(3120.3)6799 |Ls: 0.1097 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (6/100) 304
Ep 19387 |OrigR: 211.0 ShpR: 555.1 |X:  273.0(3177.0) AvgX100:1185.0 |AvgR:2435.3(3120.3)6800 |Ls: 0.1178 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (6/100) 304
Ep 19388 |OrigR: 746.0 ShpR:1671.6 |X:  818.0(3177.0) AvgX100:1185.1 |AvgR:2435.5(3120.3)6801 |Ls: 0.1182 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (6/100) 304
Ep 19389 |OrigR: 210.0 ShpR: 551.0 |X:  271.0(3177.0) AvgX100:1180.7 |AvgR:2426.5(3120.3)6802 |Ls: 0.1224 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (6/100) 304
Ep 19390 |OrigR: 210.0 ShpR: 551.0 |X:  271.0(3177.0) AvgX100:1157.5 |AvgR:2378.7(3120.3)6803 |Ls: 0.1001 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (6/100) 304
Ep 19391 |OrigR: 874.0 ShpR:1942.9 |X:  948.0(3177.0) AvgX100:1147.9 |AvgR:2359.0(3120.3)6804 |Ls: 0.1119 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (6/100) 304
Ep 19392 |OrigR: 737.0 ShpR:1651.2 |X:  810.0(3177.0) AvgX100:1148.8 |AvgR:2360.7(3120.3)6805 |Ls: 0.1066 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (6/100) 304
Ep 19393 |OrigR: 738.0 ShpR:1654.3 |X:  808.0(3177.0) AvgX100:1148.7 |AvgR:2360.6(3120.3)6806 |Ls: 0.1065 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (6/100) 304
Ep 19394 |OrigR:3079.0 ShpR:6714.9 |X: 3177.0(3177.0) AvgX100:1172.4 |AvgR:2411.2(3120.3)6807 |Ls: 0.1099 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: Y (7/100) 305
Ep 19395 |OrigR: 738.0 ShpR:1654.3 |X:  808.0(3177.0) AvgX100:1154.2 |AvgR:2373.9(3120.3)6808 |Ls: 0.1028 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (7/100) 305
Ep 19396 |OrigR: 140.0 ShpR: 407.0 |X:  201.0(3177.0) AvgX100:1146.0 |AvgR:2356.9(3120.3)6809 |Ls: 0.0909 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (7/100) 305
Ep 19397 |OrigR: 740.0 ShpR:1659.5 |X:  811.0(3177.0) AvgX100:1125.2 |AvgR:2314.2(3120.3)6810 |Ls: 0.1048 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (7/100) 305
Ep 19398 |OrigR: 140.0 ShpR: 407.5 |X:  201.0(3177.0) AvgX100:1120.0 |AvgR:2303.5(3120.3)6811 |Ls: 0.0842 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (7/100) 305
Ep 19399 |OrigR: 741.0 ShpR:1662.6 |X:  812.0(3177.0) AvgX100:1102.2 |AvgR:2267.1(3120.3)6812 |Ls: 0.1058 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (7/100) 305
Ep 19400 |OrigR: 739.0 ShpR:1656.4 |X:  809.0(3177.0) AvgX100:1078.5 |AvgR:2216.7(3120.3)6813 |Ls: 0.1034 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (6/100) 305
Ep 19401 |OrigR: 738.0 ShpR:1654.3 |X:  808.0(3177.0) AvgX100:1054.8 |AvgR:2166.3(3120.3)6814 |Ls: 0.1094 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (5/100) 305
Ep 19402 |OrigR: 651.0 ShpR:1476.6 |X:  721.0(3177.0) AvgX100:1053.9 |AvgR:2165.0(3120.3)6815 |Ls: 0.1100 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (5/100) 305
Ep 19403 |OrigR: 211.0 ShpR: 556.6 |X:  274.0(3177.0) AvgX100:1030.6 |AvgR:2117.3(3120.3)6816 |Ls: 0.1214 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (5/100) 305
Ep 19404 |OrigR: 386.0 ShpR: 921.1 |X:  451.0(3177.0) AvgX100:1028.8 |AvgR:2113.8(3120.3)6817 |Ls: 0.0986 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (5/100) 305
Ep 19405 |OrigR:2505.0 ShpR:5351.0 |X: 2609.0(3177.0) AvgX100:1026.2 |AvgR:2108.6(3120.3)6818 |Ls: 0.1120 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (5/100) 305
Ep 19406 |OrigR: 738.0 ShpR:1653.3 |X:  808.0(3177.0) AvgX100:1027.0 |AvgR:2110.4(3120.3)6819 |Ls: 0.1093 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (5/100) 305
Ep 19407 |OrigR:1272.0 ShpR:2772.2 |X: 1353.0(3177.0) AvgX100:1032.5 |AvgR:2121.6(3120.3)6820 |Ls: 0.1131 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (5/100) 305
Ep 19408 |OrigR: 972.0 ShpR:2146.7 |X: 1047.0(3177.0) AvgX100:1041.0 |AvgR:2139.1(3120.3)6821 |Ls: 0.1036 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (5/100) 305
Ep 19409 |OrigR: 745.0 ShpR:1670.0 |X:  816.0(3177.0) AvgX100:1041.1 |AvgR:2139.3(3120.3)6822 |Ls: 0.1169 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (5/100) 305
Ep 19410 |OrigR:1899.0 ShpR:4082.9 |X: 1995.0(3177.0) AvgX100:1053.8 |AvgR:2165.3(3120.3)6823 |Ls: 0.1053 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (5/100) 305
Ep 19411 |OrigR:2231.0 ShpR:4769.6 |X: 2339.0(3177.0) AvgX100:1049.2 |AvgR:2155.5(3120.3)6824 |Ls: 0.1075 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (5/100) 305
Ep 19412 |OrigR:2031.0 ShpR:4361.1 |X: 2125.0(3177.0) AvgX100:1051.9 |AvgR:2161.4(3120.3)6825 |Ls: 0.1029 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (5/100) 305
Ep 19413 |OrigR:1534.0 ShpR:3322.9 |X: 1619.0(3177.0) AvgX100:1059.9 |AvgR:2177.9(3120.3)6826 |Ls: 0.1271 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (5/100) 305
Ep 19414 |OrigR: 210.0 ShpR: 553.5 |X:  272.0(3177.0) AvgX100:1055.6 |AvgR:2169.1(3120.3)6827 |Ls: 0.0943 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (5/100) 305
Ep 19415 |OrigR:3071.0 ShpR:6695.6 |X: 3177.0(3177.0) AvgX100:1075.4 |AvgR:2211.6(3120.3)6828 |Ls: 0.1054 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: Y (6/100) 306
Ep 19416 |OrigR: 738.0 ShpR:1654.3 |X:  808.0(3177.0) AvgX100:1076.3 |AvgR:2213.4(3120.3)6829 |Ls: 0.1127 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.930 |Fl: . (6/100) 306
