Command line: train.py --algorithm qrd3qn --world 5 --stage 1 --episodes 20000 --seed 5413 --gamma 0.99 --lr 0.00025 --model_path checkpoints/qrd3qn_w51_final_93_25.pt
================================================================================
Training started at 20260115-102732
Algorithm: QRD3QN
Environment: SuperMarioBros-5-1-v0
Random Seed: 5413
Resuming from checkpoint: checkpoints/qrd3qn_w51_final_93_25.pt
Total episodes: 20000
Batch size: 64, Learning rate: 0.00025
Memory size: 200000, Target update freq: 500
Quantiles: 51, Kappa: 1.0
Config: Gamma 0.99->0.99, Epsilon 1.0->0.015
================================================================================
Ep    1 |OrigR: 123.0 ShpR: 368.3 |X:  184.0( 184.0) AvgX100: 184.0 |AvgR: 368.3( 368.3)  0 |Ls: 0.0000 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18689 |OrigR: 731.0 ShpR:1637.1 |X:  816.0(2486.0) AvgX100: 769.9 |AvgR:1535.4(2230.2)2528 |Ls: 2.7864 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18690 |OrigR: 621.0 ShpR:1407.1 |X:  690.0(2486.0) AvgX100: 769.8 |AvgR:1535.1(2230.2)2529 |Ls: 2.6855 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18691 |OrigR: 928.0 ShpR:2055.3 |X: 1003.0(2486.0) AvgX100: 773.7 |AvgR:1543.2(2230.2)2530 |Ls: 3.1776 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18692 |OrigR:1739.0 ShpR:3734.4 |X: 1850.0(2486.0) AvgX100: 782.2 |AvgR:1560.2(2230.2)2531 |Ls: 3.2786 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18693 |OrigR: 206.0 ShpR: 545.6 |X:  269.0(2486.0) AvgX100: 774.4 |AvgR:1545.2(2230.2)2532 |Ls: 3.0042 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18694 |OrigR: 848.0 ShpR:1885.3 |X:  927.0(2486.0) AvgX100: 775.6 |AvgR:1547.6(2230.2)2533 |Ls: 2.4663 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18695 |OrigR: 211.0 ShpR: 554.1 |X:  273.0(2486.0) AvgX100: 772.2 |AvgR:1540.8(2230.2)2534 |Ls: 2.2347 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18696 |OrigR: 740.0 ShpR:1656.5 |X:  818.0(2486.0) AvgX100: 770.4 |AvgR:1537.1(2230.2)2535 |Ls: 2.6564 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18697 |OrigR: 734.0 ShpR:1642.9 |X:  810.0(2486.0) AvgX100: 760.1 |AvgR:1515.9(2230.2)2536 |Ls: 4.2818 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18698 |OrigR: 977.0 ShpR:2156.7 |X: 1052.0(2486.0) AvgX100: 752.1 |AvgR:1502.9(2230.2)2537 |Ls: 3.0087 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18699 |OrigR: 385.0 ShpR: 918.5 |X:  450.0(2486.0) AvgX100: 740.4 |AvgR:1479.6(2230.2)2538 |Ls: 2.1878 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18700 |OrigR:1495.0 ShpR:3222.5 |X: 1617.0(2486.0) AvgX100: 747.1 |AvgR:1492.6(2230.2)2539 |Ls: 2.5937 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18701 |OrigR: 385.0 ShpR: 918.5 |X:  450.0(2486.0) AvgX100: 739.8 |AvgR:1477.8(2230.2)2540 |Ls: 2.1816 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18702 |OrigR:1517.0 ShpR:3282.7 |X: 1607.0(2486.0) AvgX100: 739.9 |AvgR:1477.9(2230.2)2541 |Ls: 2.9438 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18703 |OrigR: 931.0 ShpR:2057.6 |X: 1009.0(2486.0) AvgX100: 743.0 |AvgR:1484.7(2230.2)2542 |Ls: 2.6370 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18704 |OrigR:1516.0 ShpR:3275.6 |X: 1619.0(2486.0) AvgX100: 751.2 |AvgR:1502.4(2230.2)2543 |Ls: 2.7532 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18705 |OrigR: 378.0 ShpR: 902.3 |X:  443.0(2486.0) AvgX100: 745.1 |AvgR:1490.0(2230.2)2544 |Ls: 6.1834 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18706 |OrigR: 921.0 ShpR:2035.6 |X: 1003.0(2486.0) AvgX100: 747.0 |AvgR:1494.2(2230.2)2545 |Ls: 3.2225 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18707 |OrigR: 632.0 ShpR:1430.7 |X:  702.0(2486.0) AvgX100: 745.9 |AvgR:1491.7(2230.2)2546 |Ls: 2.7044 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18708 |OrigR: 735.0 ShpR:1644.0 |X:  809.0(2486.0) AvgX100: 745.9 |AvgR:1491.7(2230.2)2547 |Ls: 3.2564 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18709 |OrigR: 851.0 ShpR:1890.1 |X:  928.0(2486.0) AvgX100: 739.0 |AvgR:1479.3(2230.2)2548 |Ls: 4.5018 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18710 |OrigR:1096.0 ShpR:2404.1 |X: 1179.0(2486.0) AvgX100: 742.6 |AvgR:1486.7(2230.2)2549 |Ls: 4.2160 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18711 |OrigR: 708.0 ShpR:1576.3 |X:  806.0(2486.0) AvgX100: 741.3 |AvgR:1483.7(2230.2)2550 |Ls: 2.6708 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18712 |OrigR: 383.0 ShpR: 912.3 |X:  447.0(2486.0) AvgX100: 732.2 |AvgR:1465.2(2230.2)2551 |Ls: 3.7637 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18713 |OrigR: 735.0 ShpR:1645.0 |X:  810.0(2486.0) AvgX100: 724.1 |AvgR:1448.4(2230.2)2552 |Ls: 4.2813 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18714 |OrigR: 873.0 ShpR:1935.8 |X:  951.0(2486.0) AvgX100: 725.5 |AvgR:1451.3(2230.2)2553 |Ls: 4.2070 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18715 |OrigR: 382.0 ShpR: 910.2 |X:  446.0(2486.0) AvgX100: 721.9 |AvgR:1443.8(2230.2)2554 |Ls: 7.9637 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18716 |OrigR: 868.0 ShpR:1927.3 |X:  946.0(2486.0) AvgX100: 722.0 |AvgR:1444.0(2230.2)2555 |Ls: 4.9827 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18717 |OrigR:1747.0 ShpR:3753.2 |X: 1859.0(2486.0) AvgX100: 732.6 |AvgR:1465.0(2230.2)2556 |Ls: 3.4649 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18718 |OrigR: 374.0 ShpR: 891.4 |X:  442.0(2486.0) AvgX100: 728.8 |AvgR:1457.7(2230.2)2557 |Ls: 3.0751 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18719 |OrigR: 690.0 ShpR:1527.0 |X:  818.0(2486.0) AvgX100: 728.9 |AvgR:1456.7(2230.2)2558 |Ls: 3.0086 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18720 |OrigR:1533.0 ShpR:3319.3 |X: 1621.0(2486.0) AvgX100: 737.1 |AvgR:1473.6(2230.2)2559 |Ls: 3.1757 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18721 |OrigR: 972.0 ShpR:2143.7 |X: 1053.0(2486.0) AvgX100: 735.7 |AvgR:1470.9(2230.2)2560 |Ls: 3.0759 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18722 |OrigR:1900.0 ShpR:4087.0 |X: 1991.0(2486.0) AvgX100: 748.5 |AvgR:1497.1(2230.2)2561 |Ls: 3.0920 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18723 |OrigR: 559.0 ShpR:1280.9 |X:  626.0(2486.0) AvgX100: 741.2 |AvgR:1482.4(2230.2)2562 |Ls: 2.4873 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18724 |OrigR:1503.0 ShpR:3243.8 |X: 1605.0(2486.0) AvgX100: 741.0 |AvgR:1483.4(2230.2)2563 |Ls: 3.1524 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18725 |OrigR: 730.0 ShpR:1632.0 |X:  807.0(2486.0) AvgX100: 744.6 |AvgR:1490.5(2230.2)2564 |Ls: 2.7091 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18726 |OrigR: 922.0 ShpR:2037.7 |X: 1008.0(2486.0) AvgX100: 746.6 |AvgR:1501.2(2230.2)2565 |Ls: 2.2563 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18727 |OrigR:  81.0 ShpR: 277.6 |X:  145.0(2486.0) AvgX100: 739.9 |AvgR:1487.5(2230.2)2566 |Ls: 3.4164 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18728 |OrigR:  76.0 ShpR: 271.1 |X:  142.0(2486.0) AvgX100: 739.9 |AvgR:1487.6(2230.2)2567 |Ls: 2.4866 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18729 |OrigR: 210.0 ShpR: 551.0 |X:  273.0(2486.0) AvgX100: 741.0 |AvgR:1489.8(2230.2)2568 |Ls: 2.9023 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18730 |OrigR:1531.0 ShpR:3314.6 |X: 1621.0(2486.0) AvgX100: 749.0 |AvgR:1506.5(2230.2)2569 |Ls: 2.4761 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18731 |OrigR: 213.0 ShpR: 559.8 |X:  276.0(2486.0) AvgX100: 750.1 |AvgR:1508.6(2230.2)2570 |Ls: 4.6120 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18732 |OrigR:1536.0 ShpR:3326.6 |X: 1621.0(2486.0) AvgX100: 763.5 |AvgR:1536.3(2230.2)2571 |Ls: 2.5506 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18733 |OrigR: 558.0 ShpR:1282.3 |X:  627.0(2486.0) AvgX100: 761.7 |AvgR:1532.6(2230.2)2572 |Ls: 3.3265 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18734 |OrigR: 924.0 ShpR:2044.9 |X:  999.0(2486.0) AvgX100: 755.6 |AvgR:1520.4(2230.2)2573 |Ls: 3.1371 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18735 |OrigR: 724.0 ShpR:1612.4 |X:  826.0(2486.0) AvgX100: 755.8 |AvgR:1520.3(2230.2)2574 |Ls: 3.1739 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18736 |OrigR:1756.0 ShpR:3779.6 |X: 1851.0(2486.0) AvgX100: 758.2 |AvgR:1525.6(2230.2)2575 |Ls: 2.9747 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18737 |OrigR: 196.0 ShpR: 521.1 |X:  259.0(2486.0) AvgX100: 747.1 |AvgR:1502.8(2230.2)2576 |Ls: 2.4588 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18738 |OrigR: 874.0 ShpR:1938.4 |X:  946.0(2486.0) AvgX100: 737.9 |AvgR:1483.8(2230.2)2577 |Ls: 2.2373 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18739 |OrigR:1092.0 ShpR:2395.7 |X: 1176.0(2486.0) AvgX100: 741.4 |AvgR:1492.0(2230.2)2578 |Ls: 2.8617 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18740 |OrigR: 388.0 ShpR: 925.3 |X:  453.0(2486.0) AvgX100: 743.2 |AvgR:1495.7(2230.2)2579 |Ls: 2.7671 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18741 |OrigR: 682.0 ShpR:1508.2 |X:  807.0(2486.0) AvgX100: 744.4 |AvgR:1497.0(2230.2)2580 |Ls: 3.3084 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18742 |OrigR: 384.0 ShpR: 916.9 |X:  449.0(2486.0) AvgX100: 746.1 |AvgR:1500.7(2230.2)2581 |Ls: 3.0777 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18743 |OrigR: 387.0 ShpR: 921.2 |X:  451.0(2486.0) AvgX100: 741.3 |AvgR:1490.7(2230.2)2582 |Ls: 2.2730 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18744 |OrigR: 384.0 ShpR: 916.9 |X:  449.0(2486.0) AvgX100: 737.7 |AvgR:1483.4(2230.2)2583 |Ls: 3.4336 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18745 |OrigR: 557.0 ShpR:1231.7 |X:  713.0(2486.0) AvgX100: 728.6 |AvgR:1462.7(2230.2)2584 |Ls: 3.2684 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18746 |OrigR: 633.0 ShpR:1438.3 |X:  703.0(2486.0) AvgX100: 733.1 |AvgR:1471.9(2230.2)2585 |Ls: 5.6450 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18747 |OrigR:1713.0 ShpR:3665.8 |X: 1859.0(2486.0) AvgX100: 744.6 |AvgR:1494.0(2230.2)2586 |Ls: 3.1803 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18748 |OrigR: 917.0 ShpR:2024.7 |X: 1002.0(2486.0) AvgX100: 745.2 |AvgR:1495.1(2230.2)2587 |Ls: 2.3895 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18749 |OrigR: 931.0 ShpR:2060.1 |X: 1010.0(2486.0) AvgX100: 752.6 |AvgR:1510.2(2230.2)2588 |Ls: 5.5648 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18750 |OrigR:1526.0 ShpR:3301.1 |X: 1617.0(2486.0) AvgX100: 766.0 |AvgR:1537.6(2230.2)2589 |Ls: 2.8850 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18751 |OrigR: 735.0 ShpR:1644.0 |X:  810.0(2486.0) AvgX100: 758.0 |AvgR:1521.1(2230.2)2590 |Ls: 3.8564 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18752 |OrigR: 561.0 ShpR:1287.1 |X:  629.0(2486.0) AvgX100: 754.8 |AvgR:1514.5(2230.2)2591 |Ls: 2.6488 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18753 |OrigR:1515.0 ShpR:3277.0 |X: 1608.0(2486.0) AvgX100: 760.8 |AvgR:1526.9(2230.2)2592 |Ls: 3.7301 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18754 |OrigR: 560.0 ShpR:1286.5 |X:  629.0(2486.0) AvgX100: 764.5 |AvgR:1534.6(2230.2)2593 |Ls: 2.7281 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18755 |OrigR: 560.0 ShpR:1286.5 |X:  629.0(2486.0) AvgX100: 768.1 |AvgR:1541.9(2230.2)2594 |Ls: 3.4838 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18756 |OrigR: 197.0 ShpR: 521.2 |X:  259.0(2486.0) AvgX100: 762.6 |AvgR:1531.5(2230.2)2595 |Ls: 2.1574 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18757 |OrigR: 912.0 ShpR:2011.7 |X: 1007.0(2486.0) AvgX100: 770.6 |AvgR:1547.5(2230.2)2596 |Ls: 3.0845 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18758 |OrigR: 696.0 ShpR:1545.6 |X:  806.0(2486.0) AvgX100: 762.6 |AvgR:1534.0(2230.2)2597 |Ls: 3.0945 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18759 |OrigR:1533.0 ShpR:3318.3 |X: 1620.0(2486.0) AvgX100: 774.2 |AvgR:1557.8(2230.2)2598 |Ls: 2.6505 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18760 |OrigR: 934.0 ShpR:2057.4 |X: 1029.0(2486.0) AvgX100: 776.3 |AvgR:1567.5(2230.2)2599 |Ls: 3.0505 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18761 |OrigR: 734.0 ShpR:1642.4 |X:  810.0(2486.0) AvgX100: 779.9 |AvgR:1574.8(2230.2)2600 |Ls: 3.5226 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18762 |OrigR: 210.0 ShpR: 551.0 |X:  271.0(2486.0) AvgX100: 778.4 |AvgR:1571.7(2230.2)2601 |Ls: 3.1061 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18763 |OrigR:1709.0 ShpR:3657.9 |X: 1849.0(2486.0) AvgX100: 792.9 |AvgR:1600.2(2230.2)2602 |Ls: 3.2216 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18764 |OrigR: 210.0 ShpR: 551.0 |X:  271.0(2486.0) AvgX100: 792.9 |AvgR:1600.3(2230.2)2603 |Ls: 3.3811 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18765 |OrigR: 210.0 ShpR: 551.0 |X:  271.0(2486.0) AvgX100: 792.9 |AvgR:1600.3(2230.2)2604 |Ls: 2.6197 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18766 |OrigR: 134.0 ShpR: 392.9 |X:  195.0(2486.0) AvgX100: 792.2 |AvgR:1598.8(2230.2)2605 |Ls: 2.1414 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18767 |OrigR: 210.0 ShpR: 549.0 |X:  270.0(2486.0) AvgX100: 790.6 |AvgR:1595.7(2230.2)2606 |Ls: 3.6651 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18768 |OrigR: 210.0 ShpR: 551.0 |X:  271.0(2486.0) AvgX100: 790.7 |AvgR:1595.8(2230.2)2607 |Ls: 3.3350 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18769 |OrigR: 743.0 ShpR:1664.8 |X:  818.0(2486.0) AvgX100: 796.1 |AvgR:1607.0(2230.2)2608 |Ls: 2.7568 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18770 |OrigR: 210.0 ShpR: 551.0 |X:  271.0(2486.0) AvgX100: 796.2 |AvgR:1607.0(2230.2)2609 |Ls: 3.0817 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18771 |OrigR: 383.0 ShpR: 913.3 |X:  448.0(2486.0) AvgX100: 796.2 |AvgR:1607.1(2230.2)2610 |Ls: 2.9763 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18772 |OrigR: 736.0 ShpR:1649.6 |X:  812.0(2486.0) AvgX100: 799.9 |AvgR:1614.5(2230.2)2611 |Ls: 2.5681 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18773 |OrigR: 210.0 ShpR: 551.0 |X:  271.0(2486.0) AvgX100: 798.9 |AvgR:1612.8(2230.2)2612 |Ls: 4.0562 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18774 |OrigR:1088.0 ShpR:2386.3 |X: 1175.0(2486.0) AvgX100: 806.7 |AvgR:1628.7(2230.2)2613 |Ls: 2.5420 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18775 |OrigR: 859.0 ShpR:1906.4 |X:  931.0(2486.0) AvgX100: 812.2 |AvgR:1640.2(2230.2)2614 |Ls: 3.1653 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18776 |OrigR: 381.0 ShpR: 909.6 |X:  446.0(2486.0) AvgX100: 814.5 |AvgR:1645.4(2230.2)2615 |Ls: 3.2138 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18777 |OrigR: 718.0 ShpR:1601.3 |X:  810.0(2486.0) AvgX100: 820.5 |AvgR:1657.6(2230.2)2616 |Ls: 2.8133 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18778 |OrigR: 384.0 ShpR: 916.9 |X:  449.0(2486.0) AvgX100: 816.6 |AvgR:1651.1(2230.2)2617 |Ls: 2.1996 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18779 |OrigR: 736.0 ShpR:1646.6 |X:  809.0(2486.0) AvgX100: 812.9 |AvgR:1643.5(2230.2)2618 |Ls: 3.7872 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18780 |OrigR: 379.0 ShpR: 905.4 |X:  444.0(2486.0) AvgX100: 815.3 |AvgR:1648.5(2230.2)2619 |Ls: 2.8782 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18781 |OrigR: 846.0 ShpR:1873.1 |X:  936.0(2486.0) AvgX100: 820.2 |AvgR:1658.0(2230.2)2620 |Ls: 2.6600 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18782 |OrigR: 230.0 ShpR: 595.5 |X:  294.0(2486.0) AvgX100: 818.6 |AvgR:1654.8(2230.2)2621 |Ls: 3.2428 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18783 |OrigR: 635.0 ShpR:1440.0 |X:  706.0(2486.0) AvgX100: 818.6 |AvgR:1654.7(2230.2)2622 |Ls: 3.1425 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18784 |OrigR:1078.0 ShpR:2357.3 |X: 1173.0(2486.0) AvgX100: 828.4 |AvgR:1674.5(2230.2)2623 |Ls: 3.2327 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18785 |OrigR:1738.0 ShpR:3734.3 |X: 1847.0(2486.0) AvgX100: 840.6 |AvgR:1699.0(2230.2)2624 |Ls: 2.8830 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18786 |OrigR: 542.0 ShpR:1194.7 |X:  708.0(2486.0) AvgX100: 845.0 |AvgR:1705.5(2230.2)2625 |Ls: 2.7750 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18787 |OrigR:  82.0 ShpR: 496.7 |X:  266.0(2486.0) AvgX100: 845.0 |AvgR:1705.0(2230.2)2626 |Ls: 2.5034 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18788 |OrigR: 206.0 ShpR: 541.6 |X:  267.0(2486.0) AvgX100: 839.5 |AvgR:1693.8(2230.2)2627 |Ls: 2.3841 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18789 |OrigR:  93.0 ShpR: 521.3 |X:  273.0(2486.0) AvgX100: 834.1 |AvgR:1682.7(2230.2)2628 |Ls: 3.7170 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18790 |OrigR:  42.0 ShpR: 402.7 |X:  221.0(2486.0) AvgX100: 829.4 |AvgR:1672.6(2230.2)2629 |Ls: 2.4630 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18791 |OrigR: 702.0 ShpR:1559.7 |X:  806.0(2486.0) AvgX100: 827.4 |AvgR:1667.7(2230.2)2630 |Ls: 3.1147 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18792 |OrigR: 933.0 ShpR:2064.3 |X: 1007.0(2486.0) AvgX100: 819.0 |AvgR:1651.0(2230.2)2631 |Ls: 3.8935 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
Ep 18793 |OrigR: 143.0 ShpR: 411.3 |X:  203.0(2486.0) AvgX100: 818.3 |AvgR:1649.6(2230.2)2632 |Ls: 4.0712 |Eps: 0.0150 |LR: 2.50e-04 |Gm: 0.990 |Fl: . (0/100) 0
